Date,Boro,Vol
2014-09-30,Queens,79210.0
2014-10-01,Bronx,9122.0
2014-10-01,Queens,80155.0
2014-10-02,Bronx,9067.0
2014-10-02,Queens,80516.0
2014-10-03,Bronx,9837.0
2014-10-03,Queens,81073.0
2014-10-04,Bronx,6004.0
2014-10-04,Manhattan,62102.0
2014-10-04,Queens,73859.0
2014-10-05,Bronx,5371.0
2014-10-05,Manhattan,65709.0
2014-10-05,Queens,69269.0
2014-10-06,Manhattan,118177.0
2014-10-07,Manhattan,111314.0
2014-10-08,Manhattan,120541.0
2014-10-09,Manhattan,107638.0
2014-10-10,Manhattan,114401.0
2014-10-11,Brooklyn,8666.0
2014-10-11,Manhattan,62452.0
2014-10-11,Queens,49755.0
2014-10-12,Brooklyn,6954.0
2014-10-12,Manhattan,63570.0
2014-10-12,Queens,32305.0
2014-10-13,Brooklyn,7258.0
2014-10-13,Queens,63249.0
2014-10-14,Brooklyn,2988.0
2014-10-14,Queens,17855.0
2014-10-14,Staten Island,16539.0
2014-10-15,Queens,5732.0
2014-10-15,Staten Island,26897.0
2014-10-16,Queens,5642.0
2014-10-16,Staten Island,25173.0
2014-10-17,Queens,5557.0
2014-10-17,Staten Island,27149.0
2014-10-18,Queens,5460.0
2014-10-18,Staten Island,15878.0
2014-10-19,Queens,5009.0
2014-10-19,Staten Island,15395.0
2014-10-20,Brooklyn,1753.0
2014-10-20,Queens,9304.0
2014-10-20,Staten Island,16358.0
2014-10-21,Brooklyn,2077.0
2014-10-21,Queens,10140.0
2014-10-21,Staten Island,14811.0
2014-10-22,Brooklyn,2072.0
2014-10-22,Queens,9959.0
2014-10-22,Staten Island,12994.0
2014-10-23,Brooklyn,2151.0
2014-10-23,Queens,10101.0
2014-10-23,Staten Island,12259.0
2014-10-24,Brooklyn,351.0
2014-10-24,Manhattan,733.0
2014-10-24,Queens,19998.0
2014-10-24,Staten Island,16627.0
2014-10-25,Bronx,3923.0
2014-10-25,Brooklyn,7548.0
2014-10-25,Queens,8058.0
2014-10-25,Staten Island,7525.0
2014-10-26,Bronx,3642.0
2014-10-26,Brooklyn,5436.0
2014-10-26,Queens,8079.0
2014-10-26,Staten Island,5508.0
2014-10-27,Bronx,537.0
2014-10-27,Brooklyn,780.0
2014-10-27,Queens,8141.0
2014-10-27,Staten Island,8998.0
2014-10-28,Queens,8939.0
2014-10-28,Staten Island,12620.0
2014-10-29,Queens,8782.0
2014-10-29,Staten Island,12515.0
2014-10-30,Queens,9040.0
2014-10-30,Staten Island,12778.0
2014-10-31,Bronx,4668.0
2014-10-31,Brooklyn,8943.0
2014-10-31,Queens,9307.0
2014-10-31,Staten Island,2055.0
2014-11-01,Bronx,4344.0
2014-11-01,Brooklyn,5725.0
2014-11-01,Manhattan,46084.0
2014-11-01,Queens,7359.0
2014-11-02,Brooklyn,10705.0
2014-11-02,Manhattan,46120.0
2014-11-03,Brooklyn,6988.0
2014-11-03,Manhattan,93656.0
2014-11-04,Brooklyn,6500.0
2014-11-04,Manhattan,92015.0
2014-11-05,Brooklyn,6889.0
2014-11-05,Manhattan,99782.0
2014-11-06,Brooklyn,6170.0
2014-11-06,Manhattan,97722.0
2014-11-07,Brooklyn,7256.0
2014-11-07,Manhattan,103017.0
2014-11-08,Bronx,168589.0
2014-11-08,Brooklyn,6166.0
2014-11-09,Bronx,301340.0
2014-11-10,Bronx,324424.0
2014-11-11,Bronx,321703.0
2014-11-12,Bronx,320242.0
2014-11-13,Bronx,323729.0
2014-11-14,Bronx,318449.0
2014-11-15,Bronx,322090.0
2014-11-16,Bronx,298024.0
2014-11-17,Queens,97628.0
2014-11-18,Queens,95732.0
2014-11-19,Queens,92089.0
2014-11-20,Queens,109398.0
2014-11-21,Queens,107362.0
2014-11-22,Queens,90933.0
2014-11-23,Queens,82963.0
2014-11-24,Brooklyn,3743.0
2014-11-24,Queens,206704.0
2014-11-25,Brooklyn,15577.0
2014-11-26,Brooklyn,15003.0
2014-11-27,Brooklyn,11338.0
2014-11-28,Brooklyn,12814.0
2014-11-29,Brooklyn,12680.0
2014-11-30,Brooklyn,11732.0
2014-12-01,Bronx,1900.0
2014-12-01,Brooklyn,16405.0
2014-12-01,Queens,3295.0
2014-12-02,Brooklyn,18820.0
2014-12-02,Queens,4314.0
2014-12-03,Brooklyn,18262.0
2014-12-03,Queens,4416.0
2014-12-04,Brooklyn,19654.0
2014-12-04,Queens,4471.0
2014-12-05,Brooklyn,19594.0
2014-12-05,Queens,4442.0
2014-12-06,Brooklyn,16504.0
2014-12-06,Queens,3256.0
2014-12-07,Brooklyn,17459.0
2014-12-07,Queens,2804.0
2014-12-08,Brooklyn,16720.0
2014-12-08,Queens,4589.0
2014-12-09,Brooklyn,18924.0
2014-12-09,Queens,1522.0
2014-12-10,Brooklyn,28318.0
2014-12-10,Queens,832.0
2014-12-11,Brooklyn,30658.0
2014-12-11,Queens,906.0
2014-12-12,Brooklyn,32284.0
2014-12-12,Queens,835.0
2014-12-13,Brooklyn,31498.0
2014-12-13,Queens,574.0
2014-12-14,Brooklyn,27862.0
2014-12-14,Queens,746.0
2014-12-15,Brooklyn,30245.0
2014-12-15,Queens,904.0
2014-12-16,Brooklyn,29742.0
2014-12-16,Queens,933.0
2014-12-17,Brooklyn,22946.0
2014-12-17,Queens,237.0
2014-12-18,Brooklyn,28566.0
2014-12-19,Brooklyn,26230.0
2014-12-20,Brooklyn,28102.0
2014-12-21,Brooklyn,25138.0
2015-01-04,Manhattan,42555.0
2015-01-05,Manhattan,45089.0
2015-01-06,Bronx,15965.0
2015-01-06,Manhattan,20551.0
2015-01-07,Bronx,15726.0
2015-01-07,Manhattan,21735.0
2015-01-08,Bronx,15522.0
2015-01-08,Manhattan,22095.0
2015-01-09,Bronx,15805.0
2015-01-09,Manhattan,22270.0
2015-01-10,Bronx,9371.0
2015-01-10,Manhattan,14892.0
2015-01-11,Bronx,6138.0
2015-01-11,Manhattan,12914.0
2015-01-12,Bronx,16062.0
2015-01-12,Manhattan,14672.0
2015-01-13,Manhattan,43120.0
2015-01-14,Manhattan,43903.0
2015-01-15,Manhattan,44910.0
2015-01-16,Manhattan,44866.0
2015-01-17,Manhattan,54992.0
2015-01-18,Bronx,3960.0
2015-01-18,Manhattan,21200.0
2015-01-19,Bronx,2708.0
2015-01-19,Manhattan,24927.0
2015-01-20,Bronx,229.0
2015-01-20,Brooklyn,8378.0
2015-01-20,Manhattan,29654.0
2015-01-21,Brooklyn,11689.0
2015-01-21,Manhattan,28877.0
2015-01-22,Brooklyn,11481.0
2015-01-22,Manhattan,30100.0
2015-01-23,Brooklyn,11263.0
2015-01-23,Manhattan,32889.0
2015-01-24,Brooklyn,6896.0
2015-01-24,Manhattan,4553.0
2015-01-25,Brooklyn,10702.0
2015-01-26,Brooklyn,3459.0
2015-02-06,Bronx,1009.0
2015-02-07,Bronx,3295.0
2015-02-07,Queens,1736.0
2015-02-07,Staten Island,45506.0
2015-02-08,Bronx,1074.0
2015-02-08,Queens,2593.0
2015-02-08,Staten Island,44512.0
2015-02-09,Bronx,1160.0
2015-02-09,Queens,3774.0
2015-02-09,Staten Island,50696.0
2015-02-10,Bronx,1414.0
2015-02-10,Brooklyn,1969.0
2015-02-10,Queens,4413.0
2015-02-10,Staten Island,34657.0
2015-02-11,Bronx,1679.0
2015-02-11,Brooklyn,4984.0
2015-02-11,Queens,4500.0
2015-02-11,Staten Island,31097.0
2015-02-12,Bronx,1754.0
2015-02-12,Brooklyn,6138.0
2015-02-12,Queens,4422.0
2015-02-12,Staten Island,30186.0
2015-02-13,Bronx,448.0
2015-02-13,Brooklyn,4181.0
2015-02-13,Queens,5136.0
2015-02-13,Staten Island,28526.0
2015-02-14,Bronx,21.0
2015-02-14,Brooklyn,6293.0
2015-02-14,Queens,2762.0
2015-02-14,Staten Island,26790.0
2015-02-15,Bronx,18.0
2015-02-15,Brooklyn,4918.0
2015-02-15,Queens,2449.0
2015-02-15,Staten Island,25162.0
2015-02-16,Bronx,9675.0
2015-02-16,Brooklyn,4364.0
2015-02-16,Queens,632.0
2015-02-17,Bronx,1523.0
2015-02-17,Brooklyn,519.0
2015-02-17,Queens,1081.0
2015-02-18,Bronx,11298.0
2015-02-18,Queens,1448.0
2015-02-19,Bronx,30205.0
2015-02-20,Bronx,31276.0
2015-02-21,Bronx,26435.0
2015-02-22,Bronx,21988.0
2015-02-23,Bronx,29842.0
2015-02-24,Bronx,31550.0
2015-02-25,Bronx,31391.0
2015-02-26,Bronx,31962.0
2015-02-27,Bronx,33491.0
2015-02-28,Bronx,20039.0
2015-02-28,Manhattan,8923.0
2015-03-01,Bronx,12589.0
2015-03-01,Manhattan,6857.0
2015-03-02,Bronx,6078.0
2015-03-02,Brooklyn,13302.0
2015-03-02,Manhattan,2044.0
2015-03-03,Bronx,5534.0
2015-03-03,Brooklyn,17093.0
2015-03-04,Bronx,3534.0
2015-03-04,Brooklyn,15747.0
2015-03-05,Bronx,760.0
2015-03-05,Brooklyn,2558.0
2015-03-06,Bronx,517.0
2015-03-06,Brooklyn,14092.0
2015-03-07,Brooklyn,1511.0
2015-03-07,Manhattan,25574.0
2015-03-07,Queens,4939.0
2015-03-08,Manhattan,32551.0
2015-03-08,Queens,11448.0
2015-03-09,Bronx,20707.0
2015-03-09,Manhattan,44388.0
2015-03-10,Bronx,20760.0
2015-03-10,Manhattan,48314.0
2015-03-11,Bronx,22871.0
2015-03-11,Manhattan,46903.0
2015-03-12,Bronx,24197.0
2015-03-12,Manhattan,48535.0
2015-03-13,Bronx,23693.0
2015-03-13,Manhattan,47481.0
2015-03-14,Bronx,13616.0
2015-03-14,Brooklyn,2554.0
2015-03-14,Manhattan,9097.0
2015-03-14,Queens,2145.0
2015-03-15,Bronx,12270.0
2015-03-15,Brooklyn,1246.0
2015-03-15,Queens,1962.0
2015-03-16,Bronx,16568.0
2015-03-16,Brooklyn,1492.0
2015-03-16,Queens,2498.0
2015-03-17,Bronx,16347.0
2015-03-17,Brooklyn,1583.0
2015-03-17,Queens,2433.0
2015-03-18,Bronx,16718.0
2015-03-18,Brooklyn,1391.0
2015-03-18,Queens,2652.0
2015-03-19,Bronx,17836.0
2015-03-19,Brooklyn,1580.0
2015-03-19,Queens,2603.0
2015-03-20,Bronx,16453.0
2015-03-20,Brooklyn,1405.0
2015-03-20,Queens,2721.0
2015-03-21,Bronx,14938.0
2015-03-21,Brooklyn,1469.0
2015-03-21,Queens,2314.0
2015-03-22,Bronx,13111.0
2015-03-22,Brooklyn,1393.0
2015-03-22,Queens,1980.0
2015-03-23,Bronx,16406.0
2015-03-23,Brooklyn,1461.0
2015-03-23,Queens,2824.0
2015-03-24,Bronx,16736.0
2015-03-24,Brooklyn,1440.0
2015-03-24,Queens,2157.0
2015-03-25,Bronx,16240.0
2015-03-25,Brooklyn,1287.0
2015-03-25,Queens,2457.0
2015-03-26,Bronx,16737.0
2015-03-26,Brooklyn,1442.0
2015-03-26,Queens,2617.0
2015-03-27,Bronx,15977.0
2015-03-27,Brooklyn,1489.0
2015-03-27,Queens,2842.0
2015-03-28,Bronx,15507.0
2015-03-28,Brooklyn,1580.0
2015-03-28,Queens,2362.0
2015-03-29,Bronx,12358.0
2015-03-29,Brooklyn,1427.0
2015-03-29,Queens,1983.0
2015-03-30,Bronx,23845.0
2015-03-30,Brooklyn,655.0
2015-03-30,Manhattan,11307.0
2015-03-30,Queens,1996.0
2015-03-31,Bronx,14969.0
2015-03-31,Manhattan,4585.0
2015-03-31,Queens,48491.0
2015-04-01,Bronx,15292.0
2015-04-01,Queens,70916.0
2015-04-02,Bronx,18096.0
2015-04-02,Queens,69382.0
2015-04-03,Bronx,19475.0
2015-04-03,Queens,67566.0
2015-04-04,Bronx,20105.0
2015-04-04,Queens,60018.0
2015-04-05,Bronx,19285.0
2015-04-05,Queens,54326.0
2015-04-06,Bronx,15410.0
2015-04-06,Queens,64788.0
2015-04-07,Bronx,12899.0
2015-04-07,Queens,63762.0
2015-04-08,Bronx,12778.0
2015-04-08,Queens,55130.0
2015-04-09,Bronx,13713.0
2015-04-09,Queens,65886.0
2015-04-10,Bronx,16775.0
2015-04-10,Queens,66120.0
2015-04-11,Bronx,20092.0
2015-04-11,Queens,63827.0
2015-04-12,Bronx,18011.0
2015-04-12,Queens,57563.0
2015-04-13,Bronx,13033.0
2015-04-13,Queens,68667.0
2015-04-14,Bronx,13866.0
2015-04-14,Queens,68672.0
2015-04-15,Bronx,3192.0
2015-04-15,Manhattan,44085.0
2015-04-15,Queens,21525.0
2015-04-16,Brooklyn,677.0
2015-04-16,Manhattan,15512.0
2015-04-16,Queens,35850.0
2015-04-17,Queens,40190.0
2015-04-18,Queens,28021.0
2015-04-19,Queens,27505.0
2015-04-20,Queens,38933.0
2015-04-21,Queens,44710.0
2015-04-22,Queens,43466.0
2015-04-23,Queens,44839.0
2015-04-24,Queens,45733.0
2015-04-25,Queens,34487.0
2015-04-26,Queens,32995.0
2015-04-27,Queens,43519.0
2015-04-28,Queens,42429.0
2015-04-29,Queens,40325.0
2015-04-30,Queens,44195.0
2015-05-01,Brooklyn,36.0
2015-05-01,Queens,36306.0
2015-05-02,Queens,46967.0
2015-05-03,Queens,43403.0
2015-05-04,Queens,54612.0
2015-05-05,Queens,55582.0
2015-05-06,Queens,55170.0
2015-05-07,Bronx,11877.0
2015-05-07,Manhattan,0.0
2015-05-07,Queens,49248.0
2015-05-08,Queens,58813.0
2015-05-09,Bronx,103715.0
2015-05-09,Manhattan,0.0
2015-05-09,Queens,23858.0
2015-05-10,Bronx,111211.0
2015-05-10,Queens,20470.0
2015-05-11,Bronx,112336.0
2015-05-11,Queens,28795.0
2015-05-12,Bronx,112615.0
2015-05-12,Queens,22647.0
2015-05-13,Bronx,113312.0
2015-05-13,Queens,24499.0
2015-05-14,Bronx,99460.0
2015-05-14,Brooklyn,8212.0
2015-05-14,Queens,22122.0
2015-05-15,Bronx,123611.0
2015-05-15,Queens,26523.0
2015-05-16,Bronx,94934.0
2015-05-16,Queens,21018.0
2015-05-16,Staten Island,1375.0
2015-05-17,Bronx,89543.0
2015-05-17,Brooklyn,6707.0
2015-05-17,Queens,15933.0
2015-05-18,Bronx,114318.0
2015-05-18,Queens,24222.0
2015-05-19,Bronx,116406.0
2015-05-19,Manhattan,1683.0
2015-05-19,Queens,5968.0
2015-05-20,Bronx,118518.0
2015-05-20,Manhattan,691.0
2015-05-20,Queens,51794.0
2015-05-21,Bronx,43588.0
2015-05-21,Queens,162202.0
2015-05-22,Queens,216460.0
2015-05-23,Queens,202393.0
2015-05-24,Queens,188056.0
2015-05-25,Queens,173801.0
2015-05-26,Queens,201368.0
2015-05-27,Queens,113040.0
2015-05-27,Staten Island,16614.0
2015-05-28,Brooklyn,12114.0
2015-05-28,Queens,35216.0
2015-05-28,Staten Island,14393.0
2015-05-29,Queens,16703.0
2015-05-29,Staten Island,18640.0
2015-05-30,Brooklyn,5849.0
2015-05-30,Queens,11825.0
2015-05-30,Staten Island,11644.0
2015-05-31,Manhattan,26224.0
2015-06-01,Manhattan,34421.0
2015-06-02,Manhattan,35475.0
2015-06-03,Manhattan,36139.0
2015-06-04,Bronx,1169.0
2015-06-04,Brooklyn,1153.0
2015-06-04,Manhattan,29368.0
2015-06-04,Staten Island,3549.0
2015-06-05,Manhattan,36384.0
2015-06-06,Bronx,966.0
2015-06-06,Brooklyn,3425.0
2015-06-06,Manhattan,24468.0
2015-06-07,Queens,21284.0
2015-06-08,Queens,25093.0
2015-06-09,Queens,26195.0
2015-06-10,Queens,27821.0
2015-06-11,Queens,27724.0
2015-06-12,Queens,28641.0
2015-06-13,Queens,25528.0
2015-06-14,Queens,35322.0
2015-06-15,Bronx,105797.0
2015-06-15,Queens,11591.0
2015-06-16,Bronx,141803.0
2015-06-17,Bronx,121143.0
2015-06-18,Bronx,38890.0
2015-06-18,Manhattan,14488.0
2015-06-19,Bronx,19460.0
2015-06-19,Manhattan,21722.0
2015-06-20,Bronx,16175.0
2015-06-20,Brooklyn,9998.0
2015-06-20,Staten Island,2968.0
2015-06-21,Bronx,13821.0
2015-06-21,Brooklyn,8589.0
2015-06-22,Bronx,18621.0
2015-06-22,Brooklyn,9492.0
2015-06-23,Bronx,18501.0
2015-06-23,Brooklyn,10290.0
2015-06-24,Bronx,18753.0
2015-06-24,Brooklyn,10185.0
2015-06-25,Bronx,19294.0
2015-06-25,Brooklyn,10018.0
2015-06-26,Bronx,20387.0
2015-06-26,Brooklyn,10218.0
2015-06-27,Bronx,25246.0
2015-06-28,Bronx,20661.0
2015-06-29,Brooklyn,768.0
2015-06-30,Brooklyn,2180.0
2015-07-01,Brooklyn,839.0
2015-07-06,Brooklyn,7953.0
2015-07-07,Brooklyn,433.0
2015-07-07,Queens,8661.0
2015-07-08,Queens,9379.0
2015-07-09,Queens,9437.0
2015-07-10,Brooklyn,2662.0
2015-07-10,Queens,9183.0
2015-07-11,Brooklyn,1371.0
2015-07-11,Queens,12229.0
2015-07-12,Brooklyn,974.0
2015-07-12,Queens,10996.0
2015-07-13,Brooklyn,261.0
2015-07-13,Queens,10911.0
2015-07-13,Staten Island,1966.0
2015-07-14,Queens,11620.0
2015-07-15,Queens,11582.0
2015-07-16,Queens,13301.0
2015-07-17,Queens,13413.0
2015-07-18,Queens,13453.0
2015-07-19,Queens,15289.0
2015-07-20,Queens,12904.0
2015-07-21,Queens,34569.0
2015-07-22,Bronx,2316.0
2015-07-22,Queens,12752.0
2015-07-23,Bronx,771.0
2015-07-23,Queens,13422.0
2015-07-24,Bronx,14.0
2015-07-24,Queens,12087.0
2015-07-25,Queens,12076.0
2015-07-26,Queens,10447.0
2015-07-27,Queens,11463.0
2015-07-28,Queens,12091.0
2015-07-29,Manhattan,1545.0
2015-07-29,Queens,11146.0
2015-07-30,Brooklyn,43.0
2015-07-30,Manhattan,420.0
2015-07-30,Queens,10106.0
2015-07-31,Brooklyn,71.0
2015-07-31,Manhattan,269.0
2015-07-31,Queens,10717.0
2015-08-01,Brooklyn,67.0
2015-08-01,Manhattan,191.0
2015-08-01,Queens,11974.0
2015-08-02,Brooklyn,95.0
2015-08-02,Manhattan,190.0
2015-08-02,Queens,10796.0
2015-08-03,Brooklyn,63.0
2015-08-03,Manhattan,715.0
2015-08-03,Queens,9441.0
2015-08-04,Brooklyn,71.0
2015-08-04,Manhattan,283.0
2015-08-04,Queens,9373.0
2015-08-05,Brooklyn,60.0
2015-08-05,Manhattan,838.0
2015-08-05,Queens,9307.0
2015-08-06,Brooklyn,58.0
2015-08-06,Manhattan,868.0
2015-08-06,Queens,9332.0
2015-08-07,Brooklyn,124.0
2015-08-07,Manhattan,295.0
2015-08-07,Queens,10279.0
2015-08-08,Brooklyn,64.0
2015-08-08,Manhattan,221.0
2015-08-08,Queens,10631.0
2015-08-09,Brooklyn,114.0
2015-08-09,Manhattan,232.0
2015-08-09,Queens,9996.0
2015-08-10,Brooklyn,54.0
2015-08-10,Manhattan,690.0
2015-08-10,Queens,9273.0
2015-08-11,Brooklyn,29.0
2015-08-11,Manhattan,849.0
2015-08-11,Queens,8726.0
2015-08-12,Brooklyn,66.0
2015-08-12,Manhattan,812.0
2015-08-12,Queens,9190.0
2015-08-13,Brooklyn,63.0
2015-08-13,Manhattan,734.0
2015-08-13,Queens,9199.0
2015-08-14,Brooklyn,7.0
2015-08-14,Manhattan,807.0
2015-08-14,Queens,9554.0
2015-08-15,Manhattan,6926.0
2015-08-15,Queens,10303.0
2015-08-16,Manhattan,8264.0
2015-08-16,Queens,9717.0
2015-08-17,Brooklyn,3220.0
2015-08-17,Manhattan,1904.0
2015-08-17,Queens,9053.0
2015-08-17,Staten Island,328.0
2015-08-18,Brooklyn,6572.0
2015-08-18,Queens,8768.0
2015-08-19,Brooklyn,5489.0
2015-08-19,Queens,8280.0
2015-08-20,Brooklyn,6917.0
2015-08-20,Queens,4743.0
2015-08-20,Staten Island,18767.0
2015-08-21,Brooklyn,7997.0
2015-08-21,Queens,5065.0
2015-08-21,Staten Island,19440.0
2015-08-22,Brooklyn,9875.0
2015-08-22,Staten Island,22218.0
2015-08-23,Bronx,11354.0
2015-08-23,Manhattan,14529.0
2015-08-23,Staten Island,23635.0
2015-08-24,Bronx,2058.0
2015-08-24,Brooklyn,18220.0
2015-08-24,Manhattan,3115.0
2015-08-24,Staten Island,22961.0
2015-08-25,Brooklyn,24066.0
2015-08-25,Staten Island,22965.0
2015-08-26,Brooklyn,24250.0
2015-08-26,Staten Island,23059.0
2015-08-27,Brooklyn,25315.0
2015-08-28,Bronx,8679.0
2015-08-28,Brooklyn,5998.0
2015-08-28,Manhattan,11831.0
2015-08-29,Bronx,12956.0
2015-08-29,Manhattan,1325.0
2015-08-29,Queens,11061.0
2015-08-30,Bronx,15532.0
2015-08-30,Queens,10766.0
2015-08-31,Queens,21997.0
2015-09-01,Queens,21453.0
2015-09-02,Queens,21968.0
2015-09-03,Queens,20823.0
2015-09-04,Queens,21709.0
2015-09-05,Queens,22816.0
2015-09-06,Queens,21568.0
2015-09-07,Queens,20122.0
2015-09-08,Manhattan,4276.0
2015-09-08,Queens,10679.0
2015-09-09,Manhattan,5964.0
2015-09-09,Queens,9912.0
2015-09-10,Manhattan,6085.0
2015-09-10,Queens,8674.0
2015-09-11,Manhattan,17242.0
2015-09-11,Queens,10375.0
2015-09-12,Bronx,2917.0
2015-09-12,Queens,11579.0
2015-09-13,Bronx,29629.0
2015-09-13,Queens,5282.0
2015-09-14,Bronx,24413.0
2015-09-14,Queens,5834.0
2015-09-15,Bronx,19212.0
2015-09-15,Queens,7206.0
2015-09-16,Bronx,20928.0
2015-09-16,Queens,7268.0
2015-09-17,Bronx,21977.0
2015-09-17,Queens,7336.0
2015-09-18,Bronx,24048.0
2015-09-18,Queens,6608.0
2015-09-19,Bronx,27970.0
2015-09-19,Queens,5578.0
2015-09-20,Bronx,28733.0
2015-09-20,Queens,5478.0
2015-09-21,Bronx,28341.0
2015-09-21,Queens,4493.0
2015-09-22,Bronx,28456.0
2015-09-22,Queens,4341.0
2015-09-23,Bronx,30003.0
2015-09-23,Queens,4430.0
2015-09-24,Bronx,32737.0
2015-09-24,Queens,4701.0
2015-09-25,Bronx,28868.0
2015-09-25,Queens,5407.0
2015-09-26,Bronx,30575.0
2015-09-26,Queens,8616.0
2015-09-27,Manhattan,21557.0
2015-09-27,Queens,15327.0
2015-09-28,Queens,14912.0
2015-09-29,Brooklyn,7213.0
2015-09-29,Manhattan,0.0
2015-09-29,Queens,12770.0
2015-09-30,Brooklyn,17720.0
2015-09-30,Manhattan,0.0
2015-09-30,Queens,11332.0
2015-10-01,Brooklyn,19572.0
2015-10-01,Queens,11745.0
2015-10-02,Brooklyn,21206.0
2015-10-02,Queens,12422.0
2015-10-03,Brooklyn,4018.0
2015-10-03,Queens,35357.0
2015-10-04,Brooklyn,3044.0
2015-10-04,Queens,32764.0
2015-10-05,Brooklyn,8477.0
2015-10-05,Queens,34516.0
2015-10-06,Brooklyn,8432.0
2015-10-06,Queens,35967.0
2015-10-07,Brooklyn,8665.0
2015-10-07,Queens,36741.0
2015-10-08,Brooklyn,8626.0
2015-10-08,Queens,37790.0
2015-10-09,Brooklyn,8978.0
2015-10-09,Queens,38002.0
2015-10-10,Brooklyn,82330.0
2015-10-10,Queens,22959.0
2015-10-11,Brooklyn,78346.0
2015-10-11,Queens,22412.0
2015-10-12,Brooklyn,208816.0
2015-10-12,Staten Island,23654.0
2015-10-13,Brooklyn,208683.0
2015-10-13,Staten Island,23528.0
2015-10-14,Brooklyn,213781.0
2015-10-14,Staten Island,23660.0
2015-10-15,Brooklyn,217879.0
2015-10-15,Staten Island,24533.0
2015-10-16,Brooklyn,223339.0
2015-10-16,Staten Island,24694.0
2015-10-17,Brooklyn,218237.0
2015-10-17,Staten Island,21524.0
2015-10-18,Queens,37294.0
2015-10-18,Staten Island,17203.0
2015-10-19,Queens,50984.0
2015-10-20,Queens,50705.0
2015-10-21,Queens,50768.0
2015-10-22,Queens,51072.0
2015-10-23,Queens,53668.0
2015-10-24,Queens,47505.0
2015-10-25,Queens,36154.0
2015-10-26,Queens,50401.0
2015-10-27,Queens,50038.0
2015-10-28,Queens,40483.0
2015-10-29,Queens,46984.0
2015-10-30,Queens,53494.0
2015-10-31,Queens,47049.0
2015-11-01,Queens,35824.0
2015-11-02,Queens,49626.0
2015-11-03,Queens,47649.0
2015-11-04,Queens,48002.0
2015-11-05,Bronx,12013.0
2015-11-05,Queens,17884.0
2015-11-06,Bronx,21371.0
2015-11-07,Bronx,18118.0
2015-11-08,Bronx,14864.0
2015-11-09,Brooklyn,19167.0
2015-11-09,Staten Island,19506.0
2015-11-10,Brooklyn,17693.0
2015-11-10,Staten Island,19716.0
2015-11-11,Brooklyn,17606.0
2015-11-11,Staten Island,20297.0
2015-11-12,Bronx,718.0
2015-11-12,Brooklyn,17737.0
2015-11-12,Staten Island,1678.0
2015-11-13,Bronx,917.0
2015-11-13,Brooklyn,21579.0
2015-11-13,Staten Island,1461.0
2015-11-14,Bronx,704.0
2015-11-14,Brooklyn,19985.0
2015-11-14,Staten Island,1106.0
2015-11-15,Bronx,688.0
2015-11-15,Brooklyn,17247.0
2015-11-15,Staten Island,952.0
2015-11-16,Bronx,840.0
2015-11-16,Brooklyn,18795.0
2015-11-16,Queens,1907.0
2015-11-17,Bronx,825.0
2015-11-17,Brooklyn,17974.0
2015-11-17,Queens,1922.0
2015-11-18,Bronx,758.0
2015-11-18,Brooklyn,17406.0
2015-11-18,Queens,1995.0
2015-11-19,Bronx,729.0
2015-11-19,Brooklyn,18978.0
2015-11-19,Queens,1913.0
2015-11-20,Brooklyn,20165.0
2015-11-20,Queens,6371.0
2015-11-21,Brooklyn,4386.0
2015-11-21,Manhattan,22443.0
2015-11-21,Queens,5760.0
2015-11-22,Manhattan,23593.0
2015-11-22,Queens,4819.0
2015-11-23,Brooklyn,16589.0
2015-11-29,Queens,1131.0
2015-11-30,Brooklyn,12846.0
2015-11-30,Queens,353.0
2015-12-01,Brooklyn,15382.0
2015-12-02,Brooklyn,15391.0
2015-12-03,Brooklyn,16147.0
2015-12-04,Brooklyn,2443.0
2015-12-04,Queens,554.0
2015-12-07,Brooklyn,1771.0
2015-12-07,Queens,5440.0
2015-12-07,Staten Island,17457.0
2015-12-08,Brooklyn,806.0
2015-12-08,Queens,3988.0
2015-12-08,Staten Island,16898.0
2015-12-09,Brooklyn,1323.0
2015-12-09,Queens,3990.0
2015-12-09,Staten Island,16906.0
2015-12-10,Brooklyn,2183.0
2015-12-10,Queens,4201.0
2015-12-10,Staten Island,17453.0
2015-12-11,Brooklyn,687.0
2015-12-11,Queens,640.0
2015-12-11,Staten Island,23692.0
2015-12-12,Staten Island,19926.0
2015-12-13,Staten Island,16923.0
2015-12-14,Bronx,5816.0
2015-12-14,Brooklyn,2274.0
2015-12-14,Queens,16366.0
2015-12-15,Bronx,4418.0
2015-12-15,Queens,22433.0
2015-12-16,Bronx,7553.0
2015-12-16,Queens,22871.0
2015-12-17,Bronx,3819.0
2015-12-17,Queens,21069.0
2015-12-18,Bronx,851.0
2015-12-18,Brooklyn,6956.0
2015-12-18,Queens,5963.0
2015-12-18,Staten Island,521.0
2015-12-19,Brooklyn,9313.0
2015-12-19,Queens,0.0
2015-12-20,Brooklyn,7174.0
2015-12-20,Queens,0.0
2015-12-21,Brooklyn,1057.0
2015-12-21,Queens,0.0
2016-01-04,Bronx,32087.0
2016-01-05,Bronx,33827.0
2016-01-06,Bronx,8710.0
2016-01-06,Manhattan,27798.0
2016-01-07,Bronx,8407.0
2016-01-07,Queens,27042.0
2016-01-08,Bronx,9161.0
2016-01-08,Queens,27978.0
2016-01-09,Bronx,8486.0
2016-01-09,Queens,27421.0
